  0.000000000000000D+00  0.129650017627613D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.144896010472744D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.144896010472744D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.161114312401570D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.161114312401570D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.178511702160217D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.178511702160217D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.197300603258213D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.197300603258213D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.217685817857262D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.217685817857262D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.239848410041083D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.239848410041083D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.263927858125222D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.263927858125222D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.290004101315273D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.290004101315273D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.318081471085524D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.318081471085524D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.348076626796604D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.348076626796604D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.379812440599417D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.379812440599417D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.413019278579186D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.413019278579186D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.447344343304032D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.447344343304032D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.482368777263299D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.482368777263299D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.517631222736701D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.517631222736701D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.552655656695968D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.552655656695968D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.586980721420814D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.586980721420814D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.620187559400583D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.620187559400583D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.651923373203396D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.651923373203396D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.681918528914476D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.681918528914476D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.709995898684727D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.709995898684727D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.736072141874778D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.736072141874778D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.760151589958917D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.760151589958917D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.782314182142738D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.782314182142738D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.802699396741787D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.802699396741787D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.821488297839783D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.821488297839783D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.838885687598430D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.838885687598430D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.855103989527256D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.855103989527256D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.870349982372387D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.870349982372387D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.884814958757425D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.884814958757425D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.898668384181422D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.898668384181422D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.912054740857201D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.912054740857201D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.925092986375751D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.925092986375751D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.937877939734191D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.937877939734191D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.950482905806936D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.950482905806936D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.962962930780968D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.962962930780968D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.975358209369768D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.975358209369768D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.987697307730716D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.987697307730716D+00  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.100000000000000D+01  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.100000000000000D+01  0.572236270451827D-02  0.000000000000000D+00
  0.000000000000000D+00  0.000000000000000D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.000000000000000D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.123026922692844D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.123026922692844D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.246417906302317D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.246417906302317D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.370370692190318D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.370370692190318D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.495170941930637D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.495170941930637D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.621220602658093D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.621220602658093D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.749070136242491D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.749070136242491D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.879452591427993D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.879452591427993D-01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.101331615818578D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.101331615818578D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.115185041242575D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.115185041242575D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.129650017627613D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.129650017627613D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.144896010472744D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.144896010472744D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.161114312401570D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.161114312401570D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.178511702160217D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.178511702160217D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.197300603258213D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.197300603258213D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.217685817857262D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.217685817857262D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.239848410041083D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.239848410041083D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.263927858125222D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.263927858125222D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.290004101315273D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.290004101315273D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.318081471085524D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.318081471085524D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.348076626796604D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.348076626796604D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.379812440599417D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.379812440599417D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.413019278579186D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.413019278579186D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.447344343304032D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.447344343304032D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.482368777263299D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.482368777263299D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.517631222736701D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.517631222736701D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.552655656695968D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.552655656695968D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.586980721420814D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.586980721420814D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.620187559400583D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.620187559400583D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.651923373203396D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.651923373203396D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.681918528914476D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.681918528914476D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.709995898684727D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.709995898684727D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.736072141874778D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.736072141874778D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.760151589958917D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.760151589958917D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.782314182142738D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.782314182142738D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.802699396741787D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.802699396741787D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.821488297839783D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.821488297839783D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.838885687598430D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.838885687598430D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.855103989527256D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.855103989527256D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.870349982372387D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.870349982372387D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.884814958757425D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.884814958757425D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.898668384181422D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.898668384181422D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.912054740857201D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.912054740857201D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.925092986375751D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.925092986375751D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.937877939734191D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.937877939734191D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.950482905806936D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.950482905806936D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.962962930780968D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.962962930780968D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.975358209369768D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.975358209369768D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.987697307730716D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.987697307730716D+00  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.100000000000000D+01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.100000000000000D+01  0.659457233839246D-02  0.000000000000000D+00
  0.000000000000000D+00  0.000000000000000D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.000000000000000D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.123026922692844D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.123026922692844D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.246417906302317D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.246417906302317D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.370370692190318D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.370370692190318D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.495170941930637D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.495170941930637D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.621220602658093D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.621220602658093D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.749070136242491D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.749070136242491D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.879452591427993D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.879452591427993D-01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.101331615818578D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.101331615818578D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.115185041242575D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.115185041242575D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.129650017627613D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.129650017627613D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.144896010472744D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.144896010472744D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.161114312401570D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.161114312401570D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.178511702160217D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.178511702160217D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.197300603258213D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.197300603258213D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.217685817857262D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.217685817857262D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.239848410041083D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.239848410041083D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.263927858125222D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.263927858125222D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.290004101315273D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.290004101315273D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.318081471085524D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.318081471085524D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.348076626796604D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.348076626796604D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.379812440599417D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.379812440599417D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.413019278579186D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.413019278579186D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.447344343304032D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.447344343304032D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.482368777263299D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.482368777263299D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.517631222736701D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.517631222736701D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.552655656695968D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.552655656695968D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.586980721420814D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.586980721420814D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.620187559400583D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.620187559400583D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.651923373203396D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.651923373203396D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.681918528914476D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.681918528914476D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.709995898684727D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.709995898684727D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.736072141874778D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.736072141874778D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.760151589958917D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.760151589958917D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.782314182142738D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.782314182142738D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.802699396741787D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.802699396741787D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.821488297839783D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.821488297839783D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.838885687598430D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.838885687598430D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.855103989527256D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.855103989527256D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.870349982372387D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.870349982372387D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.884814958757425D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.884814958757425D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.898668384181422D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.898668384181422D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.912054740857201D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.912054740857201D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.925092986375751D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.925092986375751D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.937877939734191D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.937877939734191D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.950482905806936D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.950482905806936D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.962962930780968D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.962962930780968D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.975358209369768D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.975358209369768D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.987697307730716D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.987697307730716D+00  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.100000000000000D+01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.100000000000000D+01  0.737580657598467D-02  0.000000000000000D+00
  0.000000000000000D+00  0.000000000000000D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.000000000000000D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.123026922692844D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.123026922692844D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.246417906302317D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.246417906302317D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.370370692190318D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.370370692190318D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.495170941930637D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.495170941930637D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.621220602658093D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.621220602658093D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.749070136242491D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.749070136242491D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.879452591427993D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.879452591427993D-01  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.101331615818578D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.101331615818578D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.115185041242575D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.115185041242575D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.129650017627613D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.129650017627613D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.144896010472744D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.144896010472744D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.161114312401570D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.161114312401570D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.178511702160217D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.178511702160217D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.197300603258213D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.197300603258213D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.217685817857262D+00  0.808693595145871D-02  0.000000000000000D+00
  0.000000000000000D+00  0.217685817857262D+00  0.808693595145871D-02  0.000000000000000D+00
